midi_filename,dataset_name,file_path,processing_time,timestamp,tonal_certainty_piece,pitch_class_entropy_piece,melodic_interval_entropy_piece,ioi_entropy_piece,max_polyphony,avg_polyphony,std_polyphony,polyphony_density,mean_max_polyphony_measures,std_max_polyphony_measures,mean_avg_polyphony_measures,std_avg_polyphony_measures,mean_polyphony_density_measures,std_polyphony_density_measures,atc_score,atc_processing_time,mean_tonal_certainty_measures,mean_pitch_class_entropy_measures,max_melodic_interval_entropy_piece,max_mean_melodic_interval_entropy_measures,max_ioi_entropy_piece,max_mean_ioi_entropy_measures
813.mid,pop909,/depot/yunglu/data/transcription/POP909/813/813.mid,449.4846873283386,2025-10-02 16:26:39.246004,0.9656148024658059,2.6963590458606785,3.712785917761423,1.8209310876612632,9.0,4.204319415562673,1.7425207185945502,0.9130431396372186,8.5,0.8660254037844386,4.135805669885774,0.39720280085100684,0.9108445234768491,0.02564966490080341,0.0,4.8412559032440186,,,,,,
492.mid,pop909,/depot/yunglu/data/transcription/POP909/492/492.mid,474.96897745132446,2025-10-02 16:26:51.144237,1.1068501038873482,2.6318071515794905,3.6036224272870325,2.093659886609523,10.0,3.7399296469478056,1.524095059179494,0.9328214147827206,8.125,0.9270248108869579,3.7423796385143944,0.19364208747064013,0.9151958381670685,0.013669337978129512,0.0,5.000340461730957,,,,,,
049.mid,pop909,/depot/yunglu/data/transcription/POP909/049/049.mid,563.3386883735657,2025-10-02 16:26:51.151665,0.9008337295448239,2.8927514042156792,3.673442058927882,2.236547916161199,9.0,4.348339322551055,1.8112980509554881,0.9260513231187187,8.375,0.6959705453537527,4.435540161300138,0.4542203609231826,0.9297385799589096,0.02517565128307273,0.0,4.220373868942261,,,,,,
517.mid,pop909,/depot/yunglu/data/transcription/POP909/517/517.mid,444.31490421295166,2025-10-02 16:27:01.124868,1.0959620909403132,2.599955518666593,3.779741868717928,1.5509077979374903,9.0,4.050409300589292,1.6117312280863811,0.9378716369357114,8.375,0.4841229182759271,4.036241340393499,0.40536033640614594,0.9210089868825073,0.032064264327833096,0.0,5.147382974624634,,,,,,
648.mid,pop909,/depot/yunglu/data/transcription/POP909/648/648.mid,194.27588534355164,2025-10-02 16:27:04.445635,1.3936573643885444,2.7503313120907955,3.7870835186331555,1.977763385143407,9.0,3.7236406664870847,1.7221136402310104,0.8756493631431097,7.75,0.6614378277661477,3.685462476457588,0.26871193583074954,0.8731885071068552,0.03490334941719639,0.0,4.479280710220337,,,,,,
585.mid,pop909,/depot/yunglu/data/transcription/POP909/585/585.mid,262.3927352428436,2025-10-02 16:27:08.499709,0.8715231244862399,2.4390214608961855,3.4838435134423125,2.1970418412351242,9.0,4.585298888746259,1.4143079530442357,0.980649954705188,8.375,0.6959705453537527,4.564711562179166,0.31130338741679514,0.9799941260897171,0.012333771619349227,0.0,4.0356245040893555,,,,,,
190.mid,pop909,/depot/yunglu/data/transcription/POP909/190/190.mid,98.21758890151978,2025-10-02 16:27:18.911210,0.8973813087888214,3.0397727332149773,3.6643398191610137,0.910939797514199,13.0,4.255243227987179,1.893602439226354,0.9041065512630112,9.25,2.277608394786075,4.086528640725538,0.21165477830282375,0.8984447667486759,0.014036961928419765,0.0,5.276815414428711,,,,,,
505.mid,pop909,/depot/yunglu/data/transcription/POP909/505/505.mid,354.76769518852234,2025-10-02 16:27:21.048059,0.8837599012175645,2.8428194326092298,3.7575432188643503,1.9068960066206504,11.0,4.255601507214414,1.7505161208829574,0.9201543975737532,8.875,1.0532687216470449,4.04246619998775,0.46104282284777565,0.8946386914066962,0.04615003814698883,0.0,5.11466383934021,,,,,,
277.mid,pop909,/depot/yunglu/data/transcription/POP909/277/277.mid,204.15085411071777,2025-10-02 16:27:27.658329,0.9559473719611995,2.8010072033684428,3.514265401322292,2.4720917146406025,9.0,4.377129364760363,1.738998171427712,0.9167740512297442,8.0,1.0,4.100341488107277,0.5946748617960037,0.9081260247244755,0.05719407666771313,0.0,4.717925310134888,,,,,,
698.mid,pop909,/depot/yunglu/data/transcription/POP909/698/698.mid,262.6773347854614,2025-10-02 16:27:28.537412,1.3285320321096843,2.7662368067927483,3.7618076620076586,1.66856435731149,9.0,4.080257944753839,1.6482323233955212,0.9131549053833156,8.0,0.5,3.99006393697565,0.18064748940027006,0.9011942099001409,0.025625388579031308,0.0,4.628820419311523,,,,,,
239.mid,pop909,/depot/yunglu/data/transcription/POP909/239/239.mid,231.40290355682373,2025-10-02 16:27:29.710082,1.490657423858055,2.864279732746038,3.7815147572446244,1.669208041330339,10.0,3.4616825523659163,1.8284712177924143,0.8387623146112069,8.0,1.118033988749895,3.329239098574959,0.37756217143118453,0.8279139584022825,0.05545653715056914,0.0,5.155193567276001,,,,,,
289.mid,pop909,/depot/yunglu/data/transcription/POP909/289/289.mid,284.1911072731018,2025-10-02 16:27:33.510342,0.9971580228527349,3.3174158357305314,3.9115523805640118,1.9336418855216004,9.0,3.995693781882596,1.5245745739680523,0.9337687161132877,8.0,0.7071067811865476,3.9617301539170486,0.20543110758075786,0.9384670379790397,0.019375473082045493,0.0,5.222644567489624,,,,,,
559.mid,pop909,/depot/yunglu/data/transcription/POP909/559/559.mid,449.2837426662445,2025-10-02 16:27:48.896227,1.2948319151469119,3.078750274026346,3.8125792585326357,2.4900138384044435,8.0,4.023950171709787,1.4606318561950924,0.935517456819969,7.625,0.6959705453537527,3.875663245439097,0.3169628774625902,0.9178036574178445,0.023548137887952215,0.0,4.113911390304565,,,,,,
589.mid,pop909,/depot/yunglu/data/transcription/POP909/589/589.mid,324.02174186706543,2025-10-02 16:27:53.185949,0.9926606735751564,2.570624241115646,3.463822455117586,1.7570959337471366,8.0,3.29788239545762,1.5855142933907376,0.8627066697245793,7.375,0.6959705453537527,3.36543082855037,0.23342009085371807,0.8780715387747661,0.02561339399782734,0.0,4.606124401092529,,,,,,
430.mid,pop909,/depot/yunglu/data/transcription/POP909/430/430.mid,372.48221826553345,2025-10-02 16:27:59.060570,1.4342921917790403,2.851359084715804,3.7126137733300797,2.3114347294072615,10.0,4.28144022563773,2.0960478903512896,0.9134579339152786,9.375,0.6959705453537527,4.212011346457974,0.4354292249253656,0.9143544265556094,0.03259672056898068,0.0,4.130118131637573,,,,,,
316.mid,pop909,/depot/yunglu/data/transcription/POP909/316/316.mid,31.490439891815186,2025-10-02 16:28:00.028754,0.913688617409415,3.165336771187059,3.4860022838206888,1.5473965237518694,8.0,3.6092246982385783,1.402247593122291,0.9531917734275671,6.875,0.5994789404140899,3.530915179455624,0.3597600678738056,0.9290607681861238,0.009953641345303885,0.0,3.7145259380340576,,,,,,
063.mid,pop909,/depot/yunglu/data/transcription/POP909/063/063.mid,376.4510612487793,2025-10-02 16:28:08.628261,1.0452130104580424,2.7023752051413648,3.332951712146135,1.8195458272523681,10.0,4.388085384447843,1.9641692523256742,0.9088760618601603,8.625,1.5761900266148114,3.9775708000262817,0.6146906616720506,0.8959907111448098,0.027531779347367998,0.0,4.793809175491333,,,,,,
618.mid,pop909,/depot/yunglu/data/transcription/POP909/618/618.mid,349.16867113113403,2025-10-02 16:28:12.247977,1.1584635788546689,2.918213675388124,3.8702437011497857,2.1343692487003,11.0,4.165053899778176,1.8556567539949498,0.9428885413273506,8.5,1.3228756555322954,3.9804177117678528,0.7033649147673338,0.9104292033023025,0.03159299172930995,0.0,3.703155040740967,,,,,,
269.mid,pop909,/depot/yunglu/data/transcription/POP909/269/269.mid,214.31588578224182,2025-10-02 16:28:21.166015,1.302555697040383,2.7838449692002145,3.408315035018334,1.9564742510011937,8.0,3.3111595258076947,1.3879682474466322,0.924691680514876,6.75,0.82915619758885,3.517860213281315,0.5287716543768411,0.9235641524323216,0.05973351436986058,0.0,4.350888013839722,,,,,,
523.mid,pop909,/depot/yunglu/data/transcription/POP909/523/523.mid,260.395539522171,2025-10-02 16:28:41.848588,1.1688843131004856,2.713356676509348,3.6672656482816506,1.7823619720261037,9.0,4.078137341180464,1.6360257470683917,0.9164840975366457,7.875,0.5994789404140899,4.000568448746693,0.31601871074963145,0.9100584264962014,0.025187706131363338,0.0,4.225273609161377,,,,,,
400.mid,pop909,/depot/yunglu/data/transcription/POP909/400/400.mid,582.010502576828,2025-10-02 16:28:42.295905,1.243979249609012,2.745624444785015,3.669080825269174,1.8969644859591668,11.0,4.153901292349216,1.840553839269414,0.9170479061694039,9.0,1.224744871391589,4.144638089324914,0.6261615204706857,0.9274283193543222,0.035647287660169356,0.0,5.1251585483551025,,,,,,
472.mid,pop909,/depot/yunglu/data/transcription/POP909/472/472.mid,397.7318172454834,2025-10-02 16:29:02.352281,1.0182165249222386,3.191626886970273,3.6881271354406766,2.1084747052598694,12.0,4.22814898939076,1.6854030335574846,0.9422242028693829,8.375,1.4086784586980805,3.9468560952517526,0.10159556390727592,0.8966289359464512,0.0374488030046382,0.0,5.025435209274292,,,,,,
535.mid,pop909,/depot/yunglu/data/transcription/POP909/535/535.mid,334.3308322429657,2025-10-02 16:29:03.840085,0.9514849226274072,2.7353655652688853,3.624628682996088,1.5222479132874362,9.0,3.680891207400308,1.690975923084865,0.8920413546731017,7.875,0.9270248108869579,3.569832839203386,0.3804375389758644,0.882788787509543,0.038410773089527166,0.0,3.911710262298584,,,,,,
126.mid,pop909,/depot/yunglu/data/transcription/POP909/126/126.mid,361.46565437316895,2025-10-02 16:29:04.905895,1.035158800639199,3.07836029423941,3.9071321388145352,2.2896538223829572,8.0,3.462909410307038,1.351038328115555,0.9106804795024924,7.0,0.5,3.3650304816027874,0.15542551334719612,0.8777130814231464,0.033690680077347095,0.0,5.750206708908081,,,,,,
496.mid,pop909,/depot/yunglu/data/transcription/POP909/496/496.mid,630.6801860332489,2025-10-02 16:29:09.225334,1.0682437684132708,2.8275209598439925,3.8690829643889364,1.8319353780688528,10.0,4.6148075382921165,1.8261988474568545,0.9232530783862248,8.875,0.9270248108869579,4.3346882507252795,0.5542321718530167,0.9004180335557206,0.043283684865675943,0.0,5.269957780838013,,,,,,
211.mid,pop909,/depot/yunglu/data/transcription/POP909/211/211.mid,176.60483384132385,2025-10-02 16:29:09.441181,1.349730019445922,2.762367727496896,3.646057440013582,2.5804453864454366,15.0,4.550155879785516,2.8184359417758285,0.8699297501766642,10.125,2.9764702249476644,4.3544987931441765,0.6940564651442295,0.8925592732732757,0.02110357400863421,0.0,5.2099878787994385,,,,,,
114.mid,pop909,/depot/yunglu/data/transcription/POP909/114/114.mid,303.3203728199005,2025-10-02 16:29:10.656427,1.1862045182303225,2.786442468683145,3.7011223529487687,1.772622336143181,11.0,3.840891533977216,1.3692427700524172,0.9447821912524208,7.571428571428571,1.761261143705422,3.7193423437640796,0.30974171267240763,0.9445758340663646,0.03143446962606116,0.0,4.776950120925903,,,,,,
283.mid,pop909,/depot/yunglu/data/transcription/POP909/283/283.mid,67.1343445777893,2025-10-02 16:29:15.764027,0.9050840977936927,2.8315448510141428,3.410051840678825,2.4927224951381586,8.0,4.280922631066344,1.7573310325398412,0.9177376060051786,7.375,0.6959705453537527,3.8801187356504294,0.31480879509188203,0.9101579483371371,0.03222776116475746,0.0,5.188275098800659,,,,,,
606.mid,pop909,/depot/yunglu/data/transcription/POP909/606/606.mid,345.5082266330719,2025-10-02 16:29:18.355129,1.547338000375825,2.9965522279468644,3.7550442866187774,1.8219109346887281,10.0,3.7919718397694013,1.5313058290337946,0.9463611355557554,8.25,0.6614378277661477,3.856636759219681,0.1532329245236906,0.9331476071506086,0.028216110100990118,0.0,4.410763740539551,,,,,,
624.mid,pop909,/depot/yunglu/data/transcription/POP909/624/624.mid,185.5014922618866,2025-10-02 16:29:19.818781,1.0973782914084609,2.6546458650906737,3.3005480940013867,1.8079127079699213,9.0,4.052700905392537,1.8214573905508904,0.9182254511234824,8.125,0.9270248108869579,4.043406366842221,0.2938960453556841,0.9175313838796786,0.03433388031290865,0.0,4.324167251586914,,,,,,
223.mid,pop909,/depot/yunglu/data/transcription/POP909/223/223.mid,279.7043786048889,2025-10-02 16:29:19.878260,1.041140977793349,2.7978515558872035,3.903806313665861,1.5060121049046773,12.0,3.6803322575367714,1.7340384603570675,0.9049332956556652,8.75,1.920286436967152,3.485932324296491,0.5439148538422112,0.8532548557190471,0.04340993678631333,0.0,5.671565532684326,,,,,,
750.mid,pop909,/depot/yunglu/data/transcription/POP909/750/750.mid,677.3489997386932,2025-10-02 16:29:20.283067,0.9688083889816174,2.903091105478712,3.799002692887137,2.3692334127878705,10.0,4.000352296051214,1.6153560088853063,0.9498820574089395,8.0,1.0,4.018336794682137,0.49712589927305906,0.9377891392513957,0.03119653135849429,0.0,5.273853778839111,,,,,,
241.mid,pop909,/depot/yunglu/data/transcription/POP909/241/241.mid,112.17696738243103,2025-10-02 16:29:21.888182,1.311452970350214,2.7104052772990253,3.7386267912264293,1.8743241363492136,9.0,4.152224890814349,1.8618982702133413,0.9189169962365291,8.375,0.8569568250501305,4.048332417239777,0.6292873414295381,0.9020637577944042,0.0468811316806415,0.0,5.305081367492676,,,,,,
253.mid,pop909,/depot/yunglu/data/transcription/POP909/253/253.mid,180.23774218559265,2025-10-02 16:29:35.170532,0.7887612438422916,3.144496492264348,3.6665946851414617,2.1884698548301804,10.0,3.857291548817734,1.9145150765250558,0.8297695817777277,8.25,0.9682458365518543,3.6059199474281725,0.20697177015792073,0.8526089890736497,0.03394176931855244,0.0,4.1666481494903564,,,,,,
632.mid,pop909,/depot/yunglu/data/transcription/POP909/632/632.mid,248.28880858421326,2025-10-02 16:29:36.431118,1.2832228362263296,3.2565855196650104,4.0492190159687524,1.6413358386423151,9.0,4.089418429453256,1.6249814635176898,0.9260745443906063,7.875,0.5994789404140899,3.882413174386319,0.22412144654520136,0.8906533956968399,0.01983363118748461,0.0,4.759845018386841,,,,,,
328.mid,pop909,/depot/yunglu/data/transcription/POP909/328/328.mid,201.54600477218628,2025-10-02 16:29:49.543986,0.9450311826094216,3.242306339825795,3.844618962771304,2.1007102300781644,9.0,4.048007596240503,1.453843637968785,0.964234367623707,7.75,0.82915619758885,4.176572792746413,0.5383360829917982,0.9669045690483096,0.02198564249578593,0.0,4.1581871509552,,,,,,
291.mid,pop909,/depot/yunglu/data/transcription/POP909/291/291.mid,150.86390805244446,2025-10-02 16:29:49.775532,0.9741140780565356,2.5930493863722726,3.4809147025125844,2.281196393990586,9.0,4.475869493412289,1.660851487778958,0.9362086050181668,8.125,0.5994789404140899,4.4307013878755095,0.33435864988355246,0.9429063660907371,0.02766862394493128,0.0,4.870297193527222,,,,,,
707.mid,pop909,/depot/yunglu/data/transcription/POP909/707/707.mid,301.12008571624756,2025-10-02 16:29:49.969994,1.1974314561273989,2.5757742422170944,3.8128807088629935,1.7278193771766956,9.0,3.5956591525757524,1.8207851079928559,0.842552806721391,8.0,1.0,3.47558424502051,0.2888601586530255,0.8532022562561049,0.03700121882825815,0.0,3.9436473846435547,,,,,,
304.mid,pop909,/depot/yunglu/data/transcription/POP909/304/304.mid,44.41363883018494,2025-10-02 16:29:53.855316,1.0389523033429917,2.8529613904107265,3.447503739789597,0.5891103520268621,9.0,3.7256919839963434,1.7734644442873793,0.8831885227136463,8.375,0.9921567416492215,3.714731277427112,0.44830894478034905,0.8842710820288135,0.02668216780623698,0.0,4.891629695892334,,,,,,
215.mid,pop909,/depot/yunglu/data/transcription/POP909/215/215.mid,237.77802729606628,2025-10-02 16:29:54.166818,1.2804664676220416,2.8763713442963774,3.8479411604399725,2.104721912272876,9.0,3.54062940347581,1.4809254931927536,0.9341873911471171,7.5,0.8660254037844386,3.3534181830688894,0.29968283507331084,0.8659988580011481,0.026417309132869958,0.0,4.733124017715454,,,,,,
749.mid,pop909,/depot/yunglu/data/transcription/POP909/749/749.mid,257.8326027393341,2025-10-02 16:29:57.373094,1.4240979207203728,2.6754386450369956,3.6674604793910204,2.5775411064285016,9.0,3.481137344607944,1.52271314350788,0.9410300742924959,7.125,0.9270248108869579,3.5761357702486283,0.34713362578935164,0.9388283451987189,0.01540117454262663,0.0,4.481668949127197,,,,,,
122.mid,pop909,/depot/yunglu/data/transcription/POP909/122/122.mid,396.324844121933,2025-10-02 16:29:57.915694,1.0779990754228712,2.745262275814381,3.850311995643026,1.9715907134771629,10.0,3.8793979428001646,1.68628880662898,0.9076532819155568,8.0,1.3228756555322954,3.6487324402777324,0.18462379333679577,0.8808316289326423,0.03021480511915373,0.0,4.9874818325042725,,,,,,
152.mid,pop909,/depot/yunglu/data/transcription/POP909/152/152.mid,327.832811832428,2025-10-02 16:30:02.077908,0.9600479492873593,3.1681045510853707,3.7933160832992154,2.707699386961101,11.0,4.029017999887148,1.7797279311249807,0.9440931404818779,8.75,1.299038105676658,4.004498047207442,0.42390497799224797,0.9425628753415267,0.015793103237143023,0.0,4.519383430480957,,,,,,
110.mid,pop909,/depot/yunglu/data/transcription/POP909/110/110.mid,343.52021074295044,2025-10-02 16:30:04.569159,0.9867475412353829,2.8923541287974825,3.7032348329856974,2.1124039543290305,12.0,4.232443008403562,2.119410227383911,0.8734071389056511,9.375,1.1110243021644486,4.135451574667091,0.49239435046703,0.8844278442542015,0.028361967432536845,0.0,5.045696020126343,,,,,,
378.mid,pop909,/depot/yunglu/data/transcription/POP909/378/378.mid,258.9751031398773,2025-10-02 16:30:11.278651,1.2163769986142399,2.8151426171782865,3.987294123512955,1.5489008717687478,10.0,3.3422750424448213,1.3949618717926482,0.9221627269165473,7.5,1.118033988749895,3.331351413730298,0.27938112485355515,0.9004446110539595,0.027734409389338754,0.0,4.75330924987793,,,,,,
573.mid,pop909,/depot/yunglu/data/transcription/POP909/573/573.mid,372.1306006908417,2025-10-02 16:30:13.480004,1.2674086473739357,2.7217506103645897,3.5824896444590313,2.136765998069472,8.0,3.620386955396789,1.515724509649227,0.8826289933315116,7.75,0.4330127018922193,3.4864673026866164,0.25647774036670895,0.8580046128839807,0.029708649621180246,0.0,4.676427364349365,,,,,,
342.mid,pop909,/depot/yunglu/data/transcription/POP909/342/342.mid,54.11969184875488,2025-10-02 16:30:16.009376,1.2258949294162291,2.7632495376648505,3.6678284924059223,1.842115529646395,8.0,3.6662456956073215,1.5069024865932106,0.9061642398923236,7.0,0.7071067811865476,3.5951078932900833,0.4178895978640565,0.905389223106644,0.06803902757454997,0.0,4.540740013122559,,,,,,
008.mid,pop909,/depot/yunglu/data/transcription/POP909/008/008.mid,66.6230103969574,2025-10-02 16:30:22.388085,1.1733814265294198,2.7289437669722787,3.4389125612519793,1.2520035287813407,8.0,3.344495656497191,1.8192956863028236,0.7971228790666699,7.125,0.7806247497997998,3.210094321701873,0.24647748060556182,0.7953620394437664,0.04856801092419826,0.0,4.842151403427124,,,,,,
902.mid,pop909,/depot/yunglu/data/transcription/POP909/902/902.mid,439.26471757888794,2025-10-02 16:30:41.663497,0.9289641315761876,2.964676959909241,3.9077202509041546,2.1132154225138335,13.0,4.296183067867658,1.5190433694595784,0.9643689120149369,9.25,1.479019945774904,4.233847348084177,0.2775776036781382,0.9404772687533787,0.031495395967548474,0.0,4.455125570297241,,,,,,
140.mid,pop909,/depot/yunglu/data/transcription/POP909/140/140.mid,274.074342250824,2025-10-02 16:30:42.655954,1.0241806279204377,2.8982883112619264,3.742318505534184,2.0558503571894886,8.0,3.4137832453514356,2.000966466323552,0.8052798217819067,7.875,0.33071891388307384,3.3005997207798266,0.21586540650025882,0.8117390106808882,0.042533387906143465,0.0,4.750523090362549,,,,,,
701.mid,pop909,/depot/yunglu/data/transcription/POP909/701/701.mid,20.891165256500244,2025-10-02 16:30:43.280441,,,,,,,,,,,,,,,0.0,5.039417505264282,,,,,,
312.mid,pop909,/depot/yunglu/data/transcription/POP909/312/312.mid,191.61747860908508,2025-10-02 16:30:45.128856,1.5361180649988566,2.884498722032724,3.739593393971402,2.0987103989666456,11.0,4.0232817569923,1.642794615490359,0.9300742806575313,8.5,1.4142135623730951,4.020318114395681,0.37937840031688197,0.9260268042286468,0.04749480081703521,0.0,5.25751805305481,,,,,,
454.mid,pop909,/depot/yunglu/data/transcription/POP909/454/454.mid,744.0597968101501,2025-10-02 16:30:47.251213,0.946796627152004,2.951367548432947,3.251680604960414,1.914287840415534,9.0,3.8296376319810874,2.085071388413686,0.8377446295757677,8.5,0.5,3.9666010149071402,0.21714576554600623,0.8953046734528671,0.0219180896617139,0.0,6.157681226730347,,,,,,
138.mid,pop909,/depot/yunglu/data/transcription/POP909/138/138.mid,556.8642177581787,2025-10-02 16:30:51.221739,0.9670617517951458,2.605642828269667,3.7394861408726827,1.8438774519434662,8.0,3.7402416768960087,1.9054996465880212,0.8425086229831099,7.625,0.6959705453537527,3.439100795103659,0.6238326038462817,0.8226525329065596,0.09441824290890781,0.0,5.09147047996521,,,,,,
678.mid,pop909,/depot/yunglu/data/transcription/POP909/678/678.mid,315.9641327857971,2025-10-02 16:30:54.223347,1.161840908650607,2.782814022102603,3.7738709658173675,1.7980968600317717,8.0,4.018077593334056,1.6874670163322028,0.9169548822370881,8.0,0.0,3.9576567973267327,0.1838180883287841,0.9067515342773802,0.015583017293303676,0.0,4.787736415863037,,,,,,
547.mid,pop909,/depot/yunglu/data/transcription/POP909/547/547.mid,531.6387469768524,2025-10-02 16:31:10.502986,0.8636810043394915,2.7267086181969225,3.6358293371023547,2.4341367692648994,8.0,4.071523991924169,1.518595734680371,0.9357217896561729,7.75,0.6614378277661477,4.189670835299707,0.5093811447766685,0.9332034755622403,0.018758590866100336,0.0,4.749824047088623,,,,,,
088.mid,pop909,/depot/yunglu/data/transcription/POP909/088/088.mid,73.6182770729065,2025-10-02 16:31:10.992616,1.064825862215229,2.6326734720130998,3.6112319722245654,1.6873476377835903,9.0,3.771904201363152,1.6438981429411956,0.8862500181657004,7.75,0.9682458365518543,3.775401084339493,0.30453340585631367,0.907536965331155,0.04124494644257427,0.0,4.5647032260894775,,,,,,
620.mid,pop909,/depot/yunglu/data/transcription/POP909/620/620.mid,287.8181138038635,2025-10-02 16:31:19.408310,1.3948379640415578,2.5678795923793425,3.6719057503063253,1.9816504793886038,7.0,3.2590497941407066,1.4369640753981852,0.8950741896147923,6.625,0.4841229182759271,3.2171958006157824,0.1232031431656451,0.8935560632213214,0.018448012311613977,0.0,5.184466600418091,,,,,,
358.mid,pop909,/depot/yunglu/data/transcription/POP909/358/358.mid,213.34453797340393,2025-10-02 16:31:26.530891,1.3588871894449022,2.767915999171425,3.926581440839602,1.5965557915619002,9.0,3.7405971907847784,1.3804608872642838,0.9764555104234492,7.75,0.82915619758885,3.7861566138302756,0.13240139621283709,0.9621725823261085,0.014006724504990357,0.0,5.356920957565308,,,,,,
447.mid,pop909,/depot/yunglu/data/transcription/POP909/447/447.mid,17.966960668563843,2025-10-02 16:31:29.040315,1.4127652217609847,2.593156188398582,3.0184382156824965,1.2322513672969893,12.0,1.8448070418204205,1.975761297362882,0.45260608856088574,8.625,2.117634293262177,2.563614320568168,0.46550788101219953,0.6322034111691475,0.06374028201159981,0.0,4.671890497207642,,,,,,
881.mid,pop909,/depot/yunglu/data/transcription/POP909/881/881.mid,530.7935440540314,2025-10-02 16:31:33.543950,1.1356636860836922,2.566781802222586,3.7952837782320796,1.4177666540016993,10.0,4.1871111764253115,1.3396698466304584,0.9686351898893626,8.875,1.0532687216470449,4.371790547309566,0.26060984574464424,0.9677246663495995,0.008211627168374876,0.0,4.893420934677124,,,,,,
330.mid,pop909,/depot/yunglu/data/transcription/POP909/330/330.mid,46.36306190490723,2025-10-02 16:31:33.616098,1.030292935684863,2.8198977112268624,3.6522337789591885,1.3550243452286652,9.0,3.5184602192686985,1.6104026166941114,0.8822380106571935,7.375,0.9921567416492215,3.5852466288091325,0.6630866921609616,0.8891150601563882,0.08962944464411104,0.0,4.91686487197876,,,,,,
775.mid,pop909,/depot/yunglu/data/transcription/POP909/775/775.mid,258.48915934562683,2025-10-02 16:31:39.538324,1.3085241027606078,2.914471730937098,3.834077871737139,1.7306746906278794,11.0,3.7101381628080654,1.5170930972543817,0.9363076244144205,8.0,1.3228756555322954,3.631313888825894,0.14118045959411957,0.9116717282134557,0.02229126038452412,0.0,4.915677070617676,,,,,,
300.mid,pop909,/depot/yunglu/data/transcription/POP909/300/300.mid,151.62840747833252,2025-10-02 16:31:49.984617,1.113227536613097,2.7339198545887333,3.4965023178906653,2.3119599962373005,10.0,3.73546013816254,1.6510343495207462,0.8819285982955903,7.75,0.9682458365518543,3.693948475103098,0.29267086684297333,0.8860786191849783,0.04904429882162853,0.0,4.892730236053467,,,,,,
855.mid,pop909,/depot/yunglu/data/transcription/POP909/855/855.mid,707.4828341007233,2025-10-02 16:32:02.823178,1.220178270127915,2.4569379631939987,3.2807509697827864,2.266298196271033,8.0,4.455112863109488,1.3949189746904347,0.9557765665748214,7.75,0.4330127018922193,4.515897752501607,0.12572386999554788,0.9596445255070487,0.010094134451889739,0.0,5.1619133949279785,,,,,,
755.mid,pop909,/depot/yunglu/data/transcription/POP909/755/755.mid,146.63724946975708,2025-10-02 16:32:03.068882,1.2239904250176643,2.38875822673088,3.5469133607649623,1.9107615152386361,8.0,3.8868975571910074,1.5066583754765035,0.9738903973547904,7.625,0.4841229182759271,4.006332437362517,0.4698601040633051,0.9543528909894814,0.03545768597608424,0.0,3.699671983718872,,,,,,
354.mid,pop909,/depot/yunglu/data/transcription/POP909/354/354.mid,230.89113926887512,2025-10-02 16:32:12.057648,1.1467725092949554,2.743988263599606,3.8856066098095927,1.7368549196700058,12.0,4.1674578942862714,1.5783635487392784,0.9501038807436332,8.875,1.5360257159305635,4.117259595192747,0.30802509572771386,0.9464202331646069,0.048557221691976474,0.0,4.780447721481323,,,,,,
644.mid,pop909,/depot/yunglu/data/transcription/POP909/644/644.mid,497.05099964141846,2025-10-02 16:32:19.074463,1.5084353396748638,3.2076982728735253,3.713709559192185,1.73807532832792,10.0,4.2284427977890084,1.712635772292798,0.9171245118530528,8.625,0.8569568250501305,4.026118325860605,0.29089823199157255,0.8974381009443445,0.011423313093315814,0.0,4.735892295837402,,,,,,
460.mid,pop909,/depot/yunglu/data/transcription/POP909/460/460.mid,520.4079487323761,2025-10-02 16:32:19.999067,0.859210392998218,2.7082010599431117,3.531429779562958,2.059353399000672,10.0,3.4612386422455397,1.8669509654707386,0.8650040847380462,8.75,0.6614378277661477,3.7059240833797293,0.19691570689999138,0.8777083817826836,0.015562697632442835,0.0,4.172284841537476,,,,,,
372.mid,pop909,/depot/yunglu/data/transcription/POP909/372/372.mid,54.42388963699341,2025-10-02 16:32:20.955544,,,,,,,,,,,,,,,0.0,4.6306822299957275,,,,,,
674.mid,pop909,/depot/yunglu/data/transcription/POP909/674/674.mid,393.98314118385315,2025-10-02 16:32:24.013413,1.3638122122172929,3.240515050395544,3.8408245214297803,1.8468792576570656,9.0,4.249913512756516,1.80945037257495,0.9204202737044893,8.375,0.4841229182759271,4.251861640099382,0.27855782069288504,0.924736784276577,0.014051592651720606,0.0,4.127369403839111,,,,,,
295.mid,pop909,/depot/yunglu/data/transcription/POP909/295/295.mid,335.96126532554626,2025-10-02 16:32:27.169587,1.1905983105175872,2.785292706494234,3.906737940484847,1.8332352628863622,8.0,4.09699854223607,1.6939166709624696,0.9187063003995402,7.875,0.33071891388307384,4.037046354789335,0.31083898995304227,0.9200213447843134,0.019748145773936944,0.0,5.317914009094238,,,,,,
531.mid,pop909,/depot/yunglu/data/transcription/POP909/531/531.mid,530.8616313934326,2025-10-02 16:32:33.643025,1.1403819223259393,2.779235222880167,3.4385774790646457,2.0739672778389275,10.0,3.9092767524100194,1.8515577024732544,0.8940948505546676,8.5,0.8660254037844386,3.777635567962953,0.24964339566808266,0.8890304328083914,0.030520496658184064,0.0,4.671612024307251,,,,,,
