midi_filename,dataset_name,file_path,processing_time,timestamp,tonal_certainty_piece,mean_tonal_certainty_measures,pitch_class_entropy_piece,mean_pitch_class_entropy_measures,max_melodic_interval_entropy_piece,max_mean_melodic_interval_entropy_measures,max_ioi_entropy_piece,max_mean_ioi_entropy_measures,max_polyphony,avg_polyphony,std_polyphony,polyphony_density,mean_max_polyphony_measures,std_max_polyphony_measures,mean_avg_polyphony_measures,std_avg_polyphony_measures,mean_polyphony_density_measures,std_polyphony_density_measures,atc_score,atc_processing_time
2578.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2578.mid,141.18352389335632,2025-09-22 10:45:34.809776,0.6783949821642076,0.9350243596180403,3.4330828879101434,3.4330828879101434,3.6383690978343353,3.0482530554664917,1.4247346189316263,0.6895192951639844,6,3.754736382257263,0.9190692956258046,1.0,4.25,1.1989578808281798,3.753006829918374,0.9525094566604142,0.998641304347826,0.0035947708030769055,0.0,97.85635471343994
2695.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2695.mid,197.483651638031,2025-09-22 10:45:38.475836,1.2071897968871201,1.0624569392010248,2.984351968500122,2.984351968500122,3.8507157788450175,3.144975029000572,1.8910067677172515,0.9855990858647475,6,4.440913136759962,1.1220827285096344,0.9334145427028987,5.125,0.5994789404140899,4.785571032644853,0.4381730529013942,0.9792008196721311,0.04912725534586469,0.0,96.95262408256531
0566.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0566.mid,216.1604814529419,2025-09-22 10:45:41.721439,1.4279095163512543,1.1765397911258797,3.130060456041215,3.130060456041215,3.8255077970536675,3.784489627388083,1.914536699740226,1.8241374111048585,5,4.626225490196086,0.4838048424982536,1.0,5.0,0.0,4.724286077060782,0.08176350137234,0.9967948717948718,0.005551444896054075,0.0,118.95870184898376
1570.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1570.mid,34.1714026927948,2025-09-22 10:45:42.258314,0.8361330259753261,0.9938250461576632,3.099899653815897,3.099899653815897,3.6409754703888475,3.23988855673662,0.9451474733857153,0.9345652160186348,5,4.181818279889856,0.5749594014201943,1.0,4.375,0.4841229182759271,4.018638515040134,0.7296424952193361,0.9856884057971014,0.03273275515167285,0.0,27.115350008010864
1922.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1922.mid,250.73420333862305,2025-09-22 10:45:51.372691,0.9287579213410037,0.8836409937199667,3.1042091192698846,3.1042091192698846,3.6872290281651052,3.5411701237956406,1.7627750996091338,1.6620147173501558,6,4.84267464440005,1.1774289611012254,1.0,6.0,0.0,4.847306652247399,0.6534571628452027,0.9972514887769125,0.004924415941365084,0.0,157.83957481384277
0451.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0451.mid,172.41825222969055,2025-09-22 10:45:51.739001,0.8087384809223853,1.3238419109698785,3.0704087909437914,3.0704087909437914,3.6796493075549015,2.512631620916175,1.3917893637578138,0.6926383047656715,6,5.312499999999966,0.6371971599028342,1.0,5.625,0.4841229182759271,5.269912318705613,0.4678722178102412,0.9915949992036949,0.008577690565957884,0.0,112.7942898273468
0993.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0993.mid,323.10824370384216,2025-09-22 10:45:56.645009,0.7894904418396428,1.1487735750074688,3.119834563799541,3.119834563799541,3.5798916528905793,2.9013389206837172,1.715848434032602,1.1091479018259063,6,5.435096153846169,0.6049626421910236,1.0,6.0,0.0,5.390443574690149,0.3539229145742848,0.9894324853228963,0.0018077503536270466,0.0,199.51573085784912
1122.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1122.mid,424.04242753982544,2025-09-22 10:46:05.435318,1.1707848347065717,0.9615581951101044,3.380080935773045,3.380080935773045,3.8959547850462672,3.792098921727738,1.5144040545227477,1.4517302809195267,12,7.866624756916212,4.666776589715232,1.0,10.75,3.307189138830738,9.46720103696848,3.1774499018290365,0.9942177754677755,0.010203000237664624,0.0,264.70891880989075
2889.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2889.mid,83.26323318481445,2025-09-22 10:46:07.524301,0.7561337649264755,0.2520445883088252,3.1117473058190326,3.1117473058190326,3.568449003142374,2.0526670581169664,0.9744254212098484,0.9286512092275717,3,2.7638888888888915,0.6768607183895111,0.888888888888889,3.0,0.0,2.621798780487805,0.6254992614767594,0.8373475609756098,0.30298969310359014,0.0,61.0161509513855
2579.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2579.mid,106.09085988998413,2025-09-22 10:46:08.014411,0.8840704853848889,0.9779208779611837,3.330434092319444,3.330434092319444,3.650935586006729,2.864524463383089,1.0434356963218767,0.7358375694688264,5,2.51376146788991,1.3854729851728338,0.7110091743119266,2.875,1.4523687548277813,2.4657463168551876,1.2324204083481936,0.7071965333054043,0.41707901650392276,0.0,70.22589874267578
1755.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1755.mid,263.8733856678009,2025-09-22 10:46:17.633439,0.981052785049945,1.055124727695019,2.777776017085823,2.777776017085823,3.7364642487786637,3.307940695159829,1.513759070160737,1.3489457888618952,12,10.57133587817336,1.3821045972654145,1.0,11.5,0.8660254037844386,10.460257787325457,0.853487387160548,0.9958042427497316,0.007489895614624425,0.0,163.25552701950073
0227.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0227.mid,81.62705779075623,2025-09-22 10:46:24.271550,0.9691065237431782,0.9691065237431782,2.763376520783343,2.763376520783343,3.5150831391815385,3.5150831391815385,0.9090221560878149,0.9090221560878149,5,4.970686534125454,0.16868368798722858,1.0,5.0,0.0,4.960567124501551,0.06922791314947624,0.9966216216216216,0.008938349023866842,0.0,56.23676824569702
1953.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1953.mid,245.65295958518982,2025-09-22 10:46:27.906726,1.4431386682260752,1.0880401215420654,2.8259101270201863,2.8259101270201863,3.6586293166635997,2.918050482705866,1.5331779370481455,0.9053338396444495,5,3.750078616234752,1.6394915013840425,0.781200864853293,4.75,0.6614378277661477,4.324707636481607,1.0088080791536813,0.8779637982181463,0.20239548425438822,0.0,169.81080842018127
2200.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2200.mid,115.97624349594116,2025-09-22 10:46:39.078742,0.7239404546108316,0.8484367622377434,3.167718462563983,3.167718462563983,3.667914860818311,3.281231331184683,0.9747785474909672,0.9776590829158531,6,4.722343951791111,0.7064364114194787,1.0,5.0,0.7071067811865476,4.8010351015406165,0.6283017257017405,0.9910714285714286,0.02362277956307669,0.0,73.56821656227112
2748.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2748.mid,174.83853483200073,2025-09-22 10:46:41.108542,0.797522691381561,0.856365164241821,2.951860208325027,2.951860208325027,3.522882057890512,3.0569674391298607,1.086312840741288,0.6105658083681637,5,3.2657804228794953,1.3896123466330235,0.7329732967947952,4.25,0.4330127018922193,3.3725173218594273,1.1435843902068303,0.7474386724386725,0.3391150619557282,0.0,103.51589369773865
1555.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1555.mid,151.8008110523224,2025-09-22 10:46:41.258300,0.8253234078803486,0.9558603287385677,2.779221088179231,2.779221088179231,3.958595394314883,3.1884927752980485,0.9968460119386336,0.6099460202011807,5,3.5688072737985124,1.917409263895925,0.6422018184496248,4.0,1.7320508075688772,3.8596575217795186,1.6946563228402451,0.7179586879566167,0.41945348625437306,0.0,98.91870379447937
0450.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0450.mid,135.97362732887268,2025-09-22 10:46:41.811539,1.413893995760454,1.3935555701596778,2.7846451687948517,2.7846451687948517,3.470206483505647,3.4275010477687045,1.7400660348636108,1.703997323858604,6,5.023437500000012,0.5791270876014618,1.0,5.75,0.4330127018922193,5.003934206218708,0.22368872750834534,0.9877363451643093,0.007189303925375532,0.0,92.09609937667847
2563.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2563.mid,206.71936225891113,2025-09-22 10:46:45.163186,1.1536761287355846,0.9833217636964989,3.264434407434228,3.264434407434228,3.62473121363599,3.190935340752092,2.1854848469313914,0.8540333353560227,6,4.489222236605984,0.6592173455405539,1.0,4.875,0.9270248108869579,4.556247307285756,0.6264387937089468,0.9930555555555556,0.01837327299350411,0.0,125.23872566223145
2535.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2535.mid,192.63326454162598,2025-09-22 10:46:46.188272,0.8929446657719995,0.7158101764438607,3.3213129356110525,3.3213129356110525,3.444707790552604,3.3244264362766596,1.417173511542627,0.9625543261671408,6,4.821295841920653,0.657371897945784,1.0,5.25,0.4330127018922193,4.814952980642168,0.4790084300470259,0.9985119047619048,0.003937129927179437,0.0,120.0703375339508
1243.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1243.mid,578.8195567131042,2025-09-22 10:46:50.437830,0.9153488264944283,0.9723262116249685,3.170946726434902,3.170946726434902,3.850580784916422,3.6737572764074815,1.5774287729134877,1.106340291646338,12,11.268292682926882,1.1481563215551034,1.0,11.75,0.6614378277661477,11.234677516034285,0.8128386642689585,0.9966462331201137,0.00585777369112003,0.0,366.81711053848267
2365.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2365.mid,116.1216835975647,2025-09-22 10:46:50.450774,1.038756308383236,0.9110336279118756,3.0563928698848692,3.0563928698848692,3.535639398799742,3.5353965534363447,1.220728902106009,0.7871265862012691,5,2.8484848484848486,1.1837590899772457,1.0,4.0,1.118033988749895,2.7667627770239713,1.0886195020774474,0.9867397741406603,0.011829796721441384,0.0,68.8772702217102
0881.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0881.mid,123.58250451087952,2025-09-22 10:46:50.741457,0.9748664503207985,0.9785853192565934,3.024019422234237,3.024019422234237,3.4568465865950024,3.376355073611669,1.1920754306489034,1.138278455828326,6,5.42812499999999,0.6479459733457716,1.0,6.0,0.0,5.337715130398058,0.40269041257086363,0.9811133987963256,0.011085366741042293,0.0,96.39828062057495
0282.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0282.mid,133.38165283203125,2025-09-22 10:46:51.154379,0.9855481941482284,0.881096958108967,3.0927636154394462,3.0927636154394462,3.8187735732097248,3.3650035488131897,1.4999400816288226,0.7871265862012691,5,4.328124999999998,1.0265438703281686,1.0,4.75,0.6614378277661477,4.25358044555094,0.9455318379452672,0.980933455614492,0.007468719645800851,0.0,101.45280861854553
2411.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2411.mid,166.12999057769775,2025-09-22 10:46:52.321092,1.2874890553984661,1.1158293658890148,3.1349670421021796,3.1349670421021796,3.5289756249620723,3.329779623846323,2.122284170675388,2.0945530285096194,12,6.81521950444591,4.076521791580883,1.0,9.0,3.872983346207417,6.786730068048541,3.3169946797572036,0.998015873015873,0.005249506569572618,0.0,84.8490240573883
1587.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1587.mid,91.3958625793457,2025-09-22 10:46:53.472700,0.8597486514242022,0.9953641926584631,3.306249326111509,3.306249326111509,3.4741415351201024,3.116685182462618,1.6163485660751644,0.9909740670214938,4,2.872526768785585,1.4530050951521711,0.6241755895951958,4.0,0.0,2.626373626373627,0.8228881882821025,0.5453296703296704,0.2722796362898324,0.0,60.96064305305481
0509.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0509.mid,166.00102424621582,2025-09-22 10:46:54.530957,0.89457139593867,1.0873541292070035,3.245935463410163,3.245935463410163,3.900818574197819,3.5991436170896463,1.1915732677836326,0.8377046525266036,6,5.127201603279331,0.33319867257014035,1.0,5.25,0.4330127018922193,5.124688899950224,0.2494334315484572,0.9974489795918368,0.006749365589450494,0.0,124.92110133171082
1138.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1138.mid,176.01065301895142,2025-09-22 10:46:56.868115,0.9514463547331743,0.9710904668876315,3.070773175340853,3.070773175340853,3.9497240884203437,3.0184411552634316,1.4188905854401033,0.9498718793491313,6,4.475694444444433,0.7308429805309467,1.0,4.625,0.8569568250501305,4.36386815920398,0.789165246231691,0.9619318181818182,0.04194423730025049,0.0,109.76372909545898
1170.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1170.mid,230.88374614715576,2025-09-22 10:46:59.091477,1.1195373819696255,0.9731810627010609,2.806329839268706,2.806329839268706,3.9428996854113056,3.8137093705196325,1.4736755598651508,1.4205829834929884,12,6.593144855773107,2.786033400950863,1.0,7.5,2.598076211353316,6.686266393724036,2.397134367429689,0.9982876712328768,0.004530396080590071,0.0,138.34786009788513
0707.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0707.mid,244.56871914863586,2025-09-22 10:47:08.175489,0.9195233313550552,0.8463390859240177,2.6189769436019144,2.6189769436019144,3.730832789488015,3.5751019513782953,1.2692308910949368,1.2171459565765284,6,4.390625000000002,1.6641175166961661,0.9218750000000001,5.375,1.3169567191065923,4.539455284187042,1.2338627220755705,0.9357811469910824,0.08952405044327093,0.0,162.58847284317017
2593.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2593.mid,280.44413471221924,2025-09-22 10:47:10.110181,0.9796028819802365,1.0659940241308663,3.085514601940892,3.085514601940892,3.944238776387892,2.79459375995346,1.5240129646015974,0.963751486460093,12,8.94444444444442,3.2248552460575146,1.0,10.75,2.6339134382131846,8.848248580849111,2.845514466515469,0.9857868214419252,0.0009104476992259935,0.0,151.17211818695068
1359.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1359.mid,342.2048182487488,2025-09-22 10:47:22.797869,0.8014499857845861,0.8422841778586789,2.74777641520281,2.74777641520281,3.7342716294207006,3.0553947807594515,1.6922189690537124,1.0753976650765127,12,8.937499999999995,1.3613363313828286,1.0,10.0,1.7320508075688772,9.161121947282748,1.1751887550121731,0.9840801303516167,0.022792416836452428,0.0,210.48909187316895
0047.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0047.mid,163.25611281394958,2025-09-22 10:47:26.090515,1.4014247155235537,1.0911142648161043,3.039758932583124,3.039758932583124,3.472170170114468,3.0830409237578533,1.1870122208797753,1.1129411665753262,4,4.0,0.0,1.0,4.0,0.0,3.7375,0.007216878364870297,0.934375,0.0018042195912175742,0.0,108.8791823387146
2444.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2444.mid,166.91366314888,2025-09-22 10:47:26.256514,0.8771053486634593,0.7274703196514137,3.2822249682012123,3.2822249682012123,3.760948135517074,3.3736292527488576,1.054933953074557,1.0616792245377253,5,3.9179061848962573,0.9355129176813487,1.0,4.25,0.9682458365518543,4.048106475321296,0.8713720410053168,0.9981884057971014,0.004793027737435837,0.0,107.64301609992981
0228.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0228.mid,197.85842990875244,2025-09-22 10:47:26.847354,0.8810827197691263,1.1805129850695948,3.2014592984869052,3.2014592984869052,3.6592623449776953,3.2588304399606582,1.2586632995971399,0.8343817082033395,5,3.509374999999979,0.9320204447194299,1.0,3.875,0.7806247497997998,3.2779955429120076,0.7361043327680297,0.961162349938964,0.02246129213997072,0.0,148.415611743927
0699.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0699.mid,97.39870953559875,2025-09-22 10:47:29.138477,0.8734244046007456,0.9676979713427529,3.127710590197695,3.127710590197695,3.353868107078412,3.27551566466727,1.1770273078603393,0.9758848823393121,5,3.6953125000000053,1.1960781861332261,0.9453124999999999,4.125,0.9270248108869579,3.5492715851376633,1.0259775741745254,0.9309418795585596,0.034641744573041366,0.0,63.738420248031616
1923.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1923.mid,286.24177598953247,2025-09-22 10:47:31.819128,1.1454635433274654,1.1454635433274654,2.731986520170307,2.731986520170307,3.802884236472968,3.802884236472968,1.3074119972989708,1.3074119972989708,12,11.353488362297727,0.9354389224957839,1.0,12.0,0.0,11.35099122276029,0.1583574398661575,0.9978813559322034,0.005605405320052084,0.0,201.70728731155396
1230.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1230.mid,95.99017357826233,2025-09-22 10:47:32.636566,0.9543594675085194,0.8758647063510243,2.9496024992371357,2.9496024992371357,3.578154392930877,3.390294070525889,1.5893616421059664,1.4733026748495506,5,2.8359504467137824,1.6440577716751157,0.7765280585437554,3.125,1.4523687548277813,2.842728929016944,1.556654555771685,0.7766211255836747,0.24962071720093354,0.0,67.82328653335571
1549.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1549.mid,325.85979437828064,2025-09-22 10:47:36.637195,1.3141726074120101,1.0031646957922202,3.101089652182387,3.101089652182387,3.789503811793363,3.6067204282912857,1.6199292030497943,1.502541855009521,12,11.138392857142899,1.1567152952367759,1.0,12.0,0.0,11.009610363117094,0.45271722224172684,0.9836281109751122,0.006475510960861794,0.0,207.32523798942566
2182.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2182.mid,185.3366892337799,2025-09-22 10:47:38.107308,1.1344300082260057,1.0765923204589452,3.2496821198397736,3.2496821198397736,3.768448068098556,3.4868204511420124,1.3970574189813383,0.8925419248967543,5,4.874023949075358,0.5536635417547766,1.0,5.0,0.0,4.869401483997855,0.32589213117180854,0.9986702127659575,0.0035182863179050276,0.0,113.07782626152039
0154.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0154.mid,180.13978958129883,2025-09-22 10:47:42.201242,1.2917114563638106,1.2066043955235914,2.7560921459528087,2.7560921459528087,3.571891599327517,3.1367307895035674,0.9182958340544896,0.2295739585136224,5,1.9230782485233235,1.6853010239112847,0.2307695621308301,2.5,1.9364916731037085,1.8382641908936297,1.340190485110645,0.20986085904416216,0.33486200353840706,0.0,103.05616354942322
0369.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0369.mid,247.48777508735657,2025-09-22 10:47:47.994251,0.9825380574994678,1.439634977175508,2.801938757171891,2.801938757171891,3.7105337195690518,3.132702656313049,2.216403604497757,1.3909445264329197,6,4.721064814814814,0.6252560775120118,1.0,5.25,0.4330127018922193,4.756653203260317,0.2626720668648603,0.9952894840902188,0.00619015074638247,0.0,169.5598406791687
2697.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2697.mid,410.4484956264496,2025-09-22 10:47:52.190061,1.2966622353417527,0.9528330120607433,3.179084078697342,3.179084078697342,3.7757581740490016,3.628272133508481,1.522615111947078,0.8661634283744598,12,10.208189764679956,1.6127358266310048,1.0,11.0,1.0,10.220129618571452,0.7363216323493679,0.9978070175438596,0.005802086208474997,0.0,229.5272011756897
2692.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2692.mid,206.62328028678894,2025-09-22 10:47:52.336313,0.6426490016568791,0.867193804427243,3.1547378715081185,3.1547378715081185,3.51561103453107,3.1111413646138213,1.6309806277820016,0.9740097284713329,5,4.191790864764077,0.39370944738109576,1.0,4.5,0.5,4.3068567917299205,0.3689632774156953,0.9930555555555556,0.01837327299350411,0.0,129.98432564735413
2715.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2715.mid,137.7015073299408,2025-09-22 10:47:56.178263,0.9176563358053963,0.9836694373892054,3.1219411548294347,3.1219411548294347,3.481962456024192,2.7826865331682216,1.993889614921999,1.26638487455024,6,4.178022920062547,1.6490310835240416,0.8775928632453699,5.0,0.7071067811865476,4.776033220305666,0.4695111797845063,0.9959687822497421,0.0070182285404394,0.0,87.8162293434143
1101.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1101.mid,113.85616517066956,2025-09-22 10:47:59.366159,0.8317283097250993,0.9991554024593654,2.7169764681126702,2.7169764681126702,3.447463111214584,3.145554158008621,1.0954312795575998,0.6684614117674488,5,4.250000000000003,0.43301270189222046,1.0,4.25,0.4330127018922193,4.0843537414965985,0.4939131562660721,0.9598639455782312,0.03982352667551402,0.0,79.60309553146362
1042.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1042.mid,214.24737334251404,2025-09-22 10:48:00.486270,0.9813609458449014,0.6796260206483593,3.0674367056985123,3.0674367056985123,3.6427946398614406,2.45780682966588,1.4832261969709113,1.112922217982465,5,4.3038326621195235,0.8838041829583768,1.0,5.0,0.0,4.628767060667787,0.4301463184203889,0.9978813559322034,0.005605405320052084,0.0,129.83033990859985
0768.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0768.mid,198.45773077011108,2025-09-22 10:48:00.854187,0.8596279995260203,0.7677710733012397,3.374613155453164,3.374613155453164,3.4339603690887945,2.8559839824128037,2.551207254055562,1.028905224475965,4,3.828804347826086,0.3766798386569974,1.0,4.0,0.0,3.7024550425349845,0.1371395625083379,0.9684771825396825,0.029244079439236275,0.0,131.20483899116516
1126.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1126.mid,114.19057369232178,2025-09-22 10:48:01.715779,0.922529139732149,1.090804766130085,3.1890103925063054,3.1890103925063054,3.3872516066044187,3.3872516066044187,2.1401156785146087,1.811278124459133,6,4.697523584905654,0.7575989252363167,1.0,5.25,0.82915619758885,4.671056045666839,0.5003091577558889,0.9969512195121951,0.008066314972757905,0.0,83.89571213722229
0427.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0427.mid,237.70110726356506,2025-09-22 10:48:03.945147,1.0948001639601364,1.0097471800345108,3.297458350240549,3.297458350240549,3.4356588776588546,2.7561964175284426,1.1961327789188463,0.7096625159147383,4,3.562657717464794,0.49605847482136883,1.0,3.875,0.33071891388307384,3.516173245614035,0.4229340436882582,0.993421052631579,0.017406258625424956,0.0,159.4801573753357
0303.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0303.mid,86.95372772216797,2025-09-22 10:48:06.033347,0.7924770907540178,1.0403990353005015,3.1355597954077137,3.1355597954077137,3.6261733672399745,2.5035840884796645,1.1929140081738017,0.8723674263933118,5,2.047375419123591,1.8353845908613133,0.306278182448838,2.375,1.79843682124227,1.9846125211552237,1.7101176222433356,0.27638453500522464,0.41645361311039136,0.0,58.40778207778931
2766.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2766.mid,106.64503383636475,2025-09-22 10:48:10.916916,0.8738801897506869,0.9951284115810893,3.40546116436385,3.40546116436385,3.3412930845804234,2.9600209049553783,1.0529815751302694,0.9446232142545791,5,2.8613867699247995,1.522307227438112,0.603960615626017,3.75,1.0897247358851685,2.911607142857143,1.2137553916057089,0.6114087301587301,0.38649529360290824,0.0,77.14538359642029
1580.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1580.mid,343.25121903419495,2025-09-22 10:48:11.685975,1.3316519172574965,1.111838656481154,3.0202876471773457,3.0202876471773457,3.887930645375817,3.3389368742889824,1.669356132153958,1.4234516441982834,12,8.085197321578708,2.0040853596730495,1.0,10.25,1.8540496217739157,8.118261282857265,1.208006098060026,0.9974489795918368,0.006749365589450494,0.0,220.34634685516357
1071.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1071.mid,150.9130358695984,2025-09-22 10:48:12.635101,0.8337099342580578,1.1441776991401964,3.3840137770113055,3.3840137770113055,3.7507089864201983,3.265512700883185,1.0957663204772516,0.8607595656720642,5,5.000000000000025,2.4868995751603475e-14,1.0,5.0,0.0,4.94927536231884,0.028065096711648075,0.9909420289855072,0.007016274177911965,0.0,105.30993008613586
0101.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0101.mid,150.73098731040955,2025-09-22 10:48:12.990088,0.9246116326185023,0.9510186010903662,2.9694282242032712,2.9694282242032712,3.7329985430763175,3.6679123139772734,1.8540338491890094,1.8440247800046414,6,4.7869760870166145,0.6515115573271879,1.0,5.5,0.5,4.870254563949174,0.31654374118382644,0.9906767366444786,0.012525103600931153,0.0,112.02100253105164
1794.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1794.mid,80.484699010849,2025-09-22 10:48:15.016460,0.9392489987694567,0.9143750601598141,3.1918264059409385,3.1918264059409385,3.6507273577159194,3.349701303320524,1.4127413029424614,1.0470541770195168,4,3.883613807948915,0.5793210081233937,0.961204602649638,4.0,0.0,3.871052631578947,0.23072510054643097,0.9611842105263158,0.07268769285457322,0.0,62.39737033843994
2099.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2099.mid,209.98609900474548,2025-09-22 10:48:15.134668,0.9605612698262508,1.1029630265113193,3.0427119344528313,3.0427119344528313,3.6539975317317723,3.233876028623486,1.005924631199309,0.8935678506371115,5,3.2288899336745325,1.5664950568464628,0.7322138018023242,4.25,0.9682458365518543,3.506074531242872,1.2098457026185623,0.8077683128045738,0.2886567881723487,0.0,144.76966285705566
1976.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1976.mid,82.93825101852417,2025-09-22 10:48:15.260339,1.0055004694140064,0.9292855094728266,3.233300975468075,3.233300975468075,3.553553804197735,3.4016294205454574,1.025881487020289,1.0053856712943852,6,4.666666666666666,1.1055415967851339,1.0,5.25,0.82915619758885,4.545209750566894,0.920882979448624,0.9517786281179138,0.041410011920857,0.0,64.72118782997131
2415.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2415.mid,227.26678085327148,2025-09-22 10:48:16.122549,1.3506738035780415,1.1061340710190997,3.161579187990268,3.161579187990268,3.7744173209405885,3.582217612519969,0.9972191807836898,0.9967209284290452,5,4.678571428571376,0.46702488680792875,1.0,5.0,0.0,4.770916980049518,0.2455983802739919,0.9844626419577541,0.008884790398599128,0.0,145.76623582839966
2117.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/2117.mid,317.36786580085754,2025-09-22 10:48:17.101961,0.8090217789484614,0.8636110866183264,2.838339215469619,2.838339215469619,3.6569065959974485,3.3857357497337452,1.5117608703323477,1.317211027980558,10,6.087102806016075,3.1307281764642334,1.0,7.5,2.7838821814150108,6.2587337940640735,2.7699668103174853,0.9977678571428572,0.0059056948907691914,0.0,179.69975566864014
0057.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/0057.mid,110.24746179580688,2025-09-22 10:48:31.506183,0.8056760681029791,0.8101036688645687,3.4570814971563517,3.4570814971563517,3.802850113285923,3.6216252601268177,1.574080948078838,1.5517448237521776,5,4.3055555555555625,0.6730023021992064,1.0,4.75,0.4330127018922193,4.3213080821195256,0.4284510564901465,0.9902814069642756,0.009773515024420719,0.0,76.39907383918762
1268.mid,aam,/scratch/gilbreth/shang33/AIM/datasets/aam/aam_dataset/1268.mid,104.69655632972717,2025-09-22 10:48:35.438804,0.8536691810950812,1.0558159500589608,2.811189289568407,2.811189289568407,3.585744114449935,3.167541845334089,1.0860486123130382,1.0,4,2.3876615353137556,1.4957874412335255,0.46255384510458486,2.5,1.5,2.4013480392156863,1.4387368421154183,0.47058823529411764,0.4760710016540778,0.0,76.54696583747864
