model_name,dataset_name,midi_filename,duration_seconds,reference_midi_instruments,transcription_midi_instruments,precision,recall,f_measure,average_overlap_ratio,precision_no_offset,recall_no_offset,f_measure_no_offset,average_overlap_ratio_no_offset,onset_precision,onset_recall,onset_f_measure,offset_precision,offset_recall,offset_f_measure,runtime,file_path,processing_time,timestamp,tonal_certainty_piece,pitch_class_entropy_piece,melodic_interval_entropy_piece,ioi_entropy_piece,max_polyphony,avg_polyphony,std_polyphony,polyphony_density,atc_score,atc_processing_time,atc_error,seg_max_poly,seg_avg_poly,seg_poly_density,seg_poly_std,seg_mean_max_polyphony_measures,seg_std_max_polyphony_measures,seg_mean_avg_polyphony_measures,seg_std_avg_polyphony_measures,seg_mean_polyphony_density_measures,seg_std_polyphony_density_measures
MT3,msmd,Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1.mid,100.00254,2,1,0.331395,0.307278,0.318881,0.936517,0.99564,0.923181,0.958042,0.516775,0.998547,0.925876,0.960839,0.469477,0.43531,0.451748,21.225684,/depot/yunglu/data/transcription/msmd_data/Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1/Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1.mid,34.78501486778259,2025-08-05 02:22:06.137044,1.3921297531487833,2.976553534789943,3.866320143003949,1.336411001984869,5.0,2.003333333333332,0.6164323879298433,0.911666666666666,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1/Mendelssohn-BartholdyF__O85__LiederOhneWorte_-_Op85_No1.mid']' returned non-zero exit status 1.",5,2.003333333333332,0.911666666666666,0.6164323879298433,2.625,0.9921567416492216,1.9151637373934456,0.0603286581334951,0.9059796483900796,0.0569773037812501
MT3,msmd,MinkusLA__bayadere-acteII__bayadere-acteII.mid,229.953016,2,2,0.855292,0.808163,0.83106,0.956619,0.991361,0.936735,0.963274,0.882384,0.992441,0.937755,0.964323,0.910367,0.860204,0.884575,24.938218,/depot/yunglu/data/transcription/msmd_data/MinkusLA__bayadere-acteII__bayadere-acteII/MinkusLA__bayadere-acteII__bayadere-acteII.mid,27.68739891052246,2025-08-05 02:22:23.994687,0.8853870723196522,3.006151000940332,3.1180514057636586,1.86938416775982,6.0,3.814204622670115,1.252897242478941,0.9995504866243636,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MinkusLA__bayadere-acteII__bayadere-acteII/MinkusLA__bayadere-acteII__bayadere-acteII.mid']' returned non-zero exit status 1.",6,3.814204622670115,0.9995504866243636,1.252897242478941,5.0,1.118033988749895,3.751167738120567,0.7932783253201834,0.9945826365663322,0.0100458815362247
MT3,msmd,MozartWA__Anh41__k375g.mid,57.274921,2,1,0.904478,0.893805,0.89911,0.946049,1.0,0.988201,0.994065,0.900973,1.0,0.988201,0.994065,0.925373,0.914454,0.919881,18.792977,/depot/yunglu/data/transcription/msmd_data/MozartWA__Anh41__k375g/MozartWA__Anh41__k375g.mid,3.614816427230835,2025-08-05 02:23:00.622266,0.946430251344598,3.0994152785168514,3.943218565856133,1.195285772776862,4.0,2.5961538461538423,0.9356120042438572,0.8461538461538463,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__Anh41__k375g/MozartWA__Anh41__k375g.mid']' returned non-zero exit status 1.",4,2.5961538461538423,0.8461538461538463,0.9356120042438572,3.0,1.118033988749895,2.5798399014778326,0.8543380766384879,0.8356896551724138,0.3285585840651577
MT3,msmd,MozartWA__K6deest__k6deest.mid,37.503129,2,2,0.810026,0.805774,0.807895,0.952523,0.965699,0.96063,0.963158,0.86283,0.970976,0.965879,0.968421,0.889182,0.884514,0.886842,19.312083,/depot/yunglu/data/transcription/msmd_data/MozartWA__K6deest__k6deest/MozartWA__K6deest__k6deest.mid,2.6651041507720947,2025-08-05 02:21:40.182995,1.0730920324619384,2.78231467271877,3.870163406069361,0.7640258713016508,5.0,2.313090277777778,1.0902641271040323,0.7531944444444444,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__K6deest__k6deest/MozartWA__K6deest__k6deest.mid']' returned non-zero exit status 1.",5,2.313090277777778,0.7531944444444444,1.0902641271040323,3.75,1.0897247358851685,2.21603800892594,0.451153091230886,0.7364710959538546,0.1962715069995172
MT3,msmd,MozartWA__KV153__k153.mid,144.13932,2,1,0.941884,0.920666,0.931154,0.937468,0.993988,0.971596,0.982665,0.914528,0.995992,0.973555,0.984646,0.953908,0.932419,0.943041,23.687472,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV153__k153/MozartWA__KV153__k153.mid,26.818903923034668,2025-08-05 02:22:39.061059,1.2612387316373792,3.172545961642174,4.012600951212008,1.0985972114062863,3.0,2.55723746452222,0.7072988402236013,0.8902554399243142,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV153__k153/MozartWA__KV153__k153.mid']' returned non-zero exit status 1.",3,2.55723746452222,0.8902554399243142,0.7072988402236013,2.875,0.3307189138830738,2.5317621052790544,0.4003550452421913,0.8898744189444456,0.1415383532921373
MT3,msmd,MozartWA__KV154__k154.mid,117.820952,2,1,0.916118,0.907166,0.91162,0.944576,0.998355,0.988599,0.993453,0.911698,0.998355,0.988599,0.993453,0.922697,0.913681,0.918167,21.388471,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV154__k154/MozartWA__KV154__k154.mid,14.483531713485718,2025-08-05 02:22:57.033950,1.4937678764157314,3.266102426026385,4.172001289454996,0.1588408421923537,4.0,2.7152777777777657,0.6382469601171372,0.9305555555555556,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV154__k154/MozartWA__KV154__k154.mid']' returned non-zero exit status 1.",4,2.7152777777777657,0.9305555555555556,0.6382469601171372,3.0,0.5,2.6920782342657343,0.4104624838686913,0.9430252039627038,0.0958104153941657
MT3,msmd,MozartWA__KV309__KV309_1.mid,255.773605,2,3,0.940141,0.895973,0.917526,0.933496,0.995158,0.948406,0.97122,0.905485,0.996919,0.950084,0.972938,0.949824,0.905201,0.926976,33.751363,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV309__KV309_1/MozartWA__KV309__KV309_1.mid,98.87799620628356,2025-08-05 02:23:14.540536,1.2367076666742296,3.1983467425986247,4.0280141062099295,1.786899721276089,6.0,2.253062864028919,0.9522622533777386,0.8363878288813013,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV309__KV309_1/MozartWA__KV309__KV309_1.mid']' returned non-zero exit status 1.",6,2.253062864028919,0.8363878288813013,0.9522622533777386,4.875,1.0532687216470449,2.235818336986664,0.1111825263834654,0.8368592087655391,0.0392238011765993
MT3,msmd,MozartWA__KV331__KV331_1_1_tema.mid,57.324263,2,1,0.972973,0.9,0.935065,0.97861,1.0,0.925,0.961039,0.957777,1.0,0.925,0.961039,0.977477,0.904167,0.939394,18.463546,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_1_tema/MozartWA__KV331__KV331_1_1_tema.mid,5.03141450881958,2025-08-05 02:22:19.462993,1.501051787337396,2.6790381166707387,3.195524684398732,1.7868765379766465,5.0,3.084014797507789,0.7988074755274917,0.9718652647975078,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_1_tema/MozartWA__KV331__KV331_1_1_tema.mid']' returned non-zero exit status 1.",5,3.084014797507789,0.9718652647975078,0.7988074755274917,3.75,0.82915619758885,2.9759115884115888,0.4338767132954561,0.956456043956044,0.0669426916436517
MT3,msmd,MozartWA__KV331__KV331_1_2_var1.mid,34.895238,2,1,0.960843,0.949405,0.95509,0.959057,0.996988,0.985119,0.991018,0.940988,1.0,0.988095,0.994012,0.96988,0.958333,0.964072,18.550655,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_2_var1/MozartWA__KV331__KV331_1_2_var1.mid,3.1249196529388428,2025-08-05 02:22:44.204456,1.4055437261882848,2.906193193655422,3.871964014195677,0.2481027764588311,5.0,2.5327102803738306,1.247934794975738,0.6822429906542055,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_2_var1/MozartWA__KV331__KV331_1_2_var1.mid']' returned non-zero exit status 1.",5,2.5327102803738306,0.6822429906542055,1.247934794975738,4.0,0.7071067811865476,2.478478432487053,0.5869038424501537,0.6813185234305924,0.1914500417361784
MT3,msmd,MozartWA__KV331__KV331_1_3_var2.mid,57.324263,2,1,0.949451,0.93913,0.944262,0.930107,0.997802,0.986957,0.99235,0.907074,1.0,0.98913,0.994536,0.956044,0.945652,0.95082,19.615202,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_3_var2/MozartWA__KV331__KV331_1_3_var2.mid,7.756474256515503,2025-08-05 02:21:39.070150,1.5465663619328058,2.892921168834187,3.6920510019785526,1.4915984824051205,5.0,2.05052570093458,0.738276569946512,0.8823014018691587,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_3_var2/MozartWA__KV331__KV331_1_3_var2.mid']' returned non-zero exit status 1.",5,2.05052570093458,0.8823014018691587,0.738276569946512,3.125,1.2686114456365274,1.926109808694345,0.1516519115552767,0.8482748776679248,0.0793028612475586
MT3,msmd,MozartWA__KV331__KV331_1_4_var3.mid,39.516009,2,1,0.97973,0.92161,0.949782,0.942385,1.0,0.940678,0.969432,0.932701,1.0,0.940678,0.969432,0.986486,0.927966,0.956332,18.728642,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_4_var3/MozartWA__KV331__KV331_1_4_var3.mid,4.595388174057007,2025-08-05 02:21:44.779506,1.3203612500013662,2.840577948787581,3.538637275535838,0.1216217703596243,3.0,2.5554108796296258,0.5499865361754104,0.9722222222222222,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_4_var3/MozartWA__KV331__KV331_1_4_var3.mid']' returned non-zero exit status 1.",3,2.5554108796296258,0.9722222222222222,0.5499865361754104,2.875,0.3307189138830738,2.5135262725779968,0.3797742978189095,0.9636243386243386,0.0487537499840796
MT3,msmd,MozartWA__KV331__KV331_1_5_var4.mid,42.634739,2,2,0.895787,0.83299,0.863248,0.951688,0.984479,0.915464,0.948718,0.910912,0.984479,0.915464,0.948718,0.906874,0.843299,0.873932,18.887741,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_5_var4/MozartWA__KV331__KV331_1_5_var4.mid,8.581701755523682,2025-08-05 02:21:52.301718,1.062215389851863,2.684183517539993,3.348339213829774,0.2349806566757405,6.0,3.185185185185185,0.9442628728875528,0.9629629629629628,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_5_var4/MozartWA__KV331__KV331_1_5_var4.mid']' returned non-zero exit status 1.",6,3.185185185185185,0.9629629629629628,0.9442628728875528,4.125,0.7806247497997998,3.070273729702609,0.5591975720840245,0.9348792989417988,0.0985224383517236
MT3,msmd,MozartWA__KV331__KV331_1_6_var5.mid,138.462041,2,2,0.941718,0.917788,0.929599,0.961825,0.996933,0.971599,0.984103,0.933955,1.0,0.974589,0.987131,0.952454,0.928251,0.940197,22.47198,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_6_var5/MozartWA__KV331__KV331_1_6_var5.mid,13.95777988433838,2025-08-05 02:23:06.469640,1.5100190041436783,2.9711300601103483,3.62205771758753,1.0940207566031803,6.0,2.6992187499999987,1.191360427169801,0.8498697916666668,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_6_var5/MozartWA__KV331__KV331_1_6_var5.mid']' returned non-zero exit status 1.",6,2.6992187499999987,0.8498697916666668,1.191360427169801,4.25,1.1989578808281798,2.448958966972742,0.4201511660363017,0.8252316609117405,0.1031557480006933
MT3,msmd,MozartWA__KV331__KV331_1_7_var6.mid,54.410159,2,1,0.965642,0.933566,0.949333,0.913255,0.996383,0.963287,0.979556,0.890079,1.0,0.966783,0.983111,0.972875,0.940559,0.956444,20.106287,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_7_var6/MozartWA__KV331__KV331_1_7_var6.mid,6.464756965637207,2025-08-05 02:22:40.563664,1.5719248851740244,2.93898590897589,3.905207898282328,0.9932261321472096,8.0,2.380305685358259,1.4669362131997965,0.7754575545171338,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV331__KV331_1_7_var6/MozartWA__KV331__KV331_1_7_var6.mid']' returned non-zero exit status 1.",8,2.380305685358259,0.7754575545171338,1.4669362131997965,4.625,1.653594569415369,2.30380798658136,0.3394442168940711,0.7614328912342969,0.1737787492935996
MT3,msmd,MozartWA__KV453a__k453a.mid,63.002993,2,1,0.914179,0.921053,0.917603,0.986427,0.988806,0.996241,0.992509,0.945446,0.988806,0.996241,0.992509,0.929104,0.93609,0.932584,18.140298,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV453a__k453a/MozartWA__KV453a__k453a.mid,7.380673170089722,2025-08-05 02:21:47.139287,1.116997884260053,3.033354486011125,3.438801257298683,1.8236904539279009,6.0,3.65079365079365,1.2492376107905396,0.9523809523809524,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV453a__k453a/MozartWA__KV453a__k453a.mid']' returned non-zero exit status 1.",6,3.6507936507936503,0.9523809523809524,1.2492376107905396,4.875,0.5994789404140899,3.4293345543345546,0.5047378871422638,0.9423076923076924,0.0999260081289736
MT3,msmd,MozartWA__KV457__sonata1.mid,263.574059,2,1,0.938373,0.902315,0.919991,0.939283,0.99663,0.958333,0.977106,0.912908,0.99663,0.958333,0.977106,0.954742,0.918056,0.93604,32.690999,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV457__sonata1/MozartWA__KV457__sonata1.mid,29.938548803329468,2025-08-05 02:23:20.689550,1.257792345430056,3.2324463687264533,4.068287485644636,1.823997333327681,5.0,2.168953252032535,1.079405334368611,0.7085132960704615,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV457__sonata1/MozartWA__KV457__sonata1.mid']' returned non-zero exit status 1.",5,2.168953252032535,0.7085132960704615,1.079405334368611,4.5,0.5,2.1252094853941257,0.1244358262764913,0.7101473717104249,0.0727889889491542
MT3,msmd,MozartWA__KV457__sonata2.mid,406.325986,2,3,0.897276,0.85,0.872998,0.944031,0.985244,0.933333,0.958586,0.89728,0.992054,0.939785,0.965213,0.933031,0.883871,0.907786,34.709003,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV457__sonata2/MozartWA__KV457__sonata2.mid,40.07126212120056,2025-08-05 02:22:56.951721,1.5054207896643492,3.212634115570219,3.980935514723192,1.055243990664239,5.0,2.229856587043059,1.0849379694049883,0.7580754614549403,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV457__sonata2/MozartWA__KV457__sonata2.mid']' returned non-zero exit status 1.",5,2.229856587043059,0.7580754614549403,1.0849379694049883,4.375,0.4841229182759271,2.2645343836053,0.2909191975671281,0.7495083900153678,0.074829471843526
MT3,msmd,MozartWA__KV545__K545-2.mid,220.502494,2,1,0.963498,0.956949,0.960212,0.976062,0.997719,0.990937,0.994316,0.960383,0.99924,0.992447,0.995832,0.965019,0.958459,0.961728,26.870744,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV545__K545-2/MozartWA__KV545__K545-2.mid,14.531648874282835,2025-08-05 02:23:00.565463,1.4557508669300283,3.140035892340602,4.122796445202423,0.1876909168288761,4.0,1.945578231292517,0.5567436045063943,0.8616780045351474,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV545__K545-2/MozartWA__KV545__K545-2.mid']' returned non-zero exit status 1.",4,1.945578231292517,0.8616780045351474,0.5567436045063943,3.625,0.4841229182759271,1.9224713584289008,0.0312875677906517,0.8685887436407971,0.0375536076376816
MT3,msmd,MozartWA__KV545__K545-3.mid,84.234739,2,1,0.975806,0.969108,0.972445,0.937096,0.998848,0.991991,0.995408,0.926272,0.998848,0.991991,0.995408,0.976959,0.970252,0.973594,22.84881,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV545__K545-3/MozartWA__KV545__K545-3.mid,6.7205798625946045,2025-08-05 02:22:12.280171,1.1129031736434092,3.089958758288728,3.9355732289519385,0.7911035305331476,5.0,2.22945205479452,0.8593297649689119,0.8424657534246579,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV545__K545-3/MozartWA__KV545__K545-3.mid']' returned non-zero exit status 1.",5,2.22945205479452,0.8424657534246579,0.8593297649689119,3.875,0.5994789404140899,2.1716893304935416,0.0902108252081595,0.8306461364783675,0.0878800674228328
MT3,msmd,MozartWA__KV574__k574.mid,48.86059,2,1,0.89038,0.870897,0.880531,0.940809,0.993289,0.971554,0.982301,0.888565,0.993289,0.971554,0.982301,0.9217,0.901532,0.911504,18.979542,/depot/yunglu/data/transcription/msmd_data/MozartWA__KV574__k574/MozartWA__KV574__k574.mid,6.57320237159729,2025-08-05 02:22:11.526722,1.0170015755555957,3.344494186449942,3.896165949754448,0.0409720242566331,5.0,2.675438596491232,1.213922264304213,0.798245614035088,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MozartWA__KV574__k574/MozartWA__KV574__k574.mid']' returned non-zero exit status 1.",5,2.6754385964912317,0.798245614035088,1.213922264304213,3.875,1.0532687216470449,2.649573600296626,0.7015560241127105,0.7954022988505748,0.1901161239174401
MT3,msmd,MuellerAE__muller-siciliano__muller-siciliano.mid,46.788209,2,1,0.940945,0.908745,0.924565,0.972818,1.0,0.965779,0.982592,0.943287,1.0,0.965779,0.982592,0.948819,0.91635,0.932302,17.734437,/depot/yunglu/data/transcription/msmd_data/MuellerAE__muller-siciliano__muller-siciliano/MuellerAE__muller-siciliano__muller-siciliano.mid,7.645479917526245,2025-08-05 02:21:59.483539,1.1753986244396093,2.8882419972344686,3.159215790979333,1.97200527937996,4.0,2.938931297709924,0.8079351231497042,0.916030534351145,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MuellerAE__muller-siciliano__muller-siciliano/MuellerAE__muller-siciliano__muller-siciliano.mid']' returned non-zero exit status 1.",4,2.938931297709924,0.916030534351145,0.8079351231497042,3.875,0.3307189138830738,2.885119047619048,0.2861776995801061,0.8822916666666667,0.12804599079323
MT3,msmd,MussorgskyM__pictures-at-an-exhibition__baba.mid,237.502404,2,2,0.906198,0.880016,0.892915,0.934871,0.97314,0.945024,0.958876,0.903011,0.980579,0.952247,0.966205,0.933058,0.9061,0.919381,34.698573,/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__baba/MussorgskyM__pictures-at-an-exhibition__baba.mid,95.97612166404724,2025-08-05 02:23:07.327770,0.6275333498943366,3.350213617715152,3.565936115285463,1.897257309611373,8.0,2.9685853124388264,1.7080282379041445,0.7658625747079122,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__baba/MussorgskyM__pictures-at-an-exhibition__baba.mid']' returned non-zero exit status 1.",8,2.9685853124388264,0.7658625747079122,1.7080282379041445,6.625,0.9921567416492216,2.865443750024986,0.8870824759997968,0.759601820213934,0.223702609493634
MT3,msmd,MussorgskyM__pictures-at-an-exhibition__catacombae.mid,89.002086,2,1,0.822034,0.723881,0.769841,0.973073,0.983051,0.865672,0.920635,0.889492,1.0,0.880597,0.936508,0.855932,0.753731,0.801587,17.838211,/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__catacombae/MussorgskyM__pictures-at-an-exhibition__catacombae.mid,2.013075828552246,2025-08-05 02:21:35.249851,1.0159612997630454,3.2518204204317653,3.152127995165152,1.9992450662836696,7.0,5.415730337078652,1.4087127661872694,0.9831460674157304,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__catacombae/MussorgskyM__pictures-at-an-exhibition__catacombae.mid']' returned non-zero exit status 1.",7,5.415730337078652,0.9831460674157304,1.4087127661872694,6.25,0.9682458365518544,5.199801587301587,0.9642652808273352,0.9432539682539682,0.0766427959157599
MT3,msmd,MussorgskyM__pictures-at-an-exhibition__gnomus.mid,84.133152,2,2,0.787949,0.733549,0.759777,0.897424,0.943221,0.878101,0.909497,0.814221,0.982619,0.914779,0.947486,0.922364,0.858684,0.889385,23.549351,/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__gnomus/MussorgskyM__pictures-at-an-exhibition__gnomus.mid,8.446898460388184,2025-08-05 02:22:40.799709,0.8771493661567811,3.301126892426226,3.777627627634379,2.082823153113972,8.0,2.73412467700257,1.5349286788170742,0.7945978682170544,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__gnomus/MussorgskyM__pictures-at-an-exhibition__gnomus.mid']' returned non-zero exit status 1.",8,2.73412467700257,0.7945978682170544,1.5349286788170742,4.375,1.4086784586980805,2.4681881513241697,0.5718961031830642,0.7611740138195972,0.1838555531111715
MT3,msmd,MussorgskyM__pictures-at-an-exhibition__il-vecchio-castello.mid,212.670113,2,2,0.847393,0.772021,0.807953,0.962514,0.992417,0.904145,0.946227,0.890883,0.999052,0.91019,0.952553,0.9109,0.829879,0.868504,24.948547,/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__il-vecchio-castello/MussorgskyM__pictures-at-an-exhibition__il-vecchio-castello.mid,27.68252229690552,2025-08-05 02:23:05.493887,0.5884844830498728,2.7696266533026845,3.0279613795604634,1.5871193527474343,7.0,4.103333986415883,1.88601778218346,0.8996865203761751,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__il-vecchio-castello/MussorgskyM__pictures-at-an-exhibition__il-vecchio-castello.mid']' returned non-zero exit status 1.",7,4.103333986415883,0.8996865203761751,1.88601778218346,5.875,1.2686114456365274,4.097908322094536,1.1527980222747214,0.9156410510942462,0.0981796736023628
MT3,msmd,MussorgskyM__pictures-at-an-exhibition__promenade-1.mid,94.775147,2,2,0.931783,0.89037,0.910606,0.97302,0.976744,0.933333,0.954545,0.943246,0.992248,0.948148,0.969697,0.950388,0.908148,0.928788,20.423443,/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__promenade-1/MussorgskyM__pictures-at-an-exhibition__promenade-1.mid,5.32169246673584,2025-08-05 02:21:57.587530,1.0558852949691977,3.115937883555497,3.8870047033409545,0.9967916319816366,6.0,4.201438848920863,1.6779563456952933,0.8201438848920863,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__promenade-1/MussorgskyM__pictures-at-an-exhibition__promenade-1.mid']' returned non-zero exit status 1.",6,4.201438848920863,0.8201438848920863,1.6779563456952933,5.75,0.4330127018922193,4.20905838927578,1.0037991299231954,0.8139828669719975,0.2321921325798205
MT3,msmd,MussorgskyM__pictures-at-an-exhibition__promenade-3.mid,28.29932,2,2,0.932836,0.786164,0.853242,0.979868,0.940299,0.792453,0.860068,0.972195,0.985075,0.830189,0.901024,0.947761,0.798742,0.866894,17.076888,/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__promenade-3/MussorgskyM__pictures-at-an-exhibition__promenade-3.mid,5.704372644424439,2025-08-05 02:22:11.570887,0.7361853671665383,2.7546035695344404,3.266207814343077,1.0862104406240476,6.0,3.602409638554216,1.6929318621927998,0.9156626506024096,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__promenade-3/MussorgskyM__pictures-at-an-exhibition__promenade-3.mid']' returned non-zero exit status 1.",6,3.602409638554216,0.9156626506024096,1.6929318621927998,4.5,1.3228756555322954,3.765625,1.3323462329195817,0.921875,0.2066993211769211
MT3,msmd,MussorgskyM__pictures-at-an-exhibition__promenade-5.mid,96.821406,2,2,0.923417,0.863636,0.892527,0.974266,0.976436,0.913223,0.943772,0.940314,0.992636,0.928375,0.959431,0.951399,0.889807,0.919573,20.654947,/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__promenade-5/MussorgskyM__pictures-at-an-exhibition__promenade-5.mid,14.22671627998352,2025-08-05 02:22:37.565863,0.8951366684493532,3.166802238428072,3.856141339697371,1.0760680743976554,6.0,4.320422535211263,1.5080086081680912,0.961267605633803,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/MussorgskyM__pictures-at-an-exhibition__promenade-5/MussorgskyM__pictures-at-an-exhibition__promenade-5.mid']' returned non-zero exit status 1.",6,4.320422535211263,0.961267605633803,1.5080086081680912,5.875,0.3307189138830738,4.436969997144285,0.6904145384482194,0.9791666666666669,0.043898557303553
MT3,msmd,PachelbelJ__fugue-3-7__fugue-3-7.mid,140.003265,2,1,0.932462,0.91453,0.923409,0.958173,0.997821,0.978632,0.988134,0.929997,0.997821,0.978632,0.988134,0.941176,0.923077,0.932039,21.483299,/depot/yunglu/data/transcription/msmd_data/PachelbelJ__fugue-3-7__fugue-3-7/PachelbelJ__fugue-3-7__fugue-3-7.mid,11.79354476928711,2025-08-05 02:22:37.810997,1.1329976476006602,2.8864505519903134,3.683985658117303,0.8496443971288897,4.0,2.7075892857142856,0.774444208005831,0.9285714285714286,0,0,"ATC tool execution failed: Command '['/usr/bin/python3', 'get_atc_score.py', '/depot/yunglu/data/transcription/msmd_data/PachelbelJ__fugue-3-7__fugue-3-7/PachelbelJ__fugue-3-7__fugue-3-7.mid']' returned non-zero exit status 1.",4,2.7075892857142856,0.9285714285714286,0.774444208005831,3.375,0.6959705453537527,2.6057277077497663,0.5397028394257903,0.9143818070927556,0.1612704707307836
